Time-ModelFit,Pre-Loss,Time-AgentEval,AverageDiscountedReturn,n_timesteps,AvgModelEpochTime,StdReturn,Itr,Eval-AverageReturn,Time-EnvSampling,Epochs,Post-Loss,MaxReturn,Time,Time-EnvSampleProc,NumTrajs,ItrTime,EnvExecTime,AverageReturn,MinReturn,PolicyExecTime
8.717982053756714,0.029188428,84.5230782032013,31.121012647187303,1000,0.08706931114196777,24.090592623454608,0,137.4,0.08841347694396973,99,0.0029228532,114.0,93.33049988746643,0.0007772445678710938,27,93.33049035072327,0.0695199966430664,39.7037037037037,15.0,0.009637832641601562
5.610244035720825,0.011481016,65.06331086158752,73.4002385814233,2000,0.060869919217151146,40.21737808460417,1,116.24,28.191948413848877,91,0.008434439,200.0,192.2744538784027,0.0006668567657470703,8,98.86627578735352,0.15362262725830078,139.75,78.0,28.0199875831604
9.006446123123169,0.013874431,59.24015665054321,55.648651193036265,3000,0.08995437145233154,47.634823279706715,2,102.36,24.136796951293945,99,0.010556166,200.0,284.73689460754395,0.0004684925079345703,12,92.38397192955017,0.13356685638427734,91.08333333333333,27.0,23.986535787582397
0.2973806858062744,0.032892093,70.29666590690613,48.90108107946639,4000,0.14801061153411865,38.01724903895331,3,131.76,24.47313356399536,1,0.03318302,143.0,379.8862075805664,0.0010738372802734375,14,95.06837129592896,0.13626408576965332,73.78571428571429,17.0,24.320408821105957
0.5320971012115479,0.04206344,69.41332268714905,67.34533258710563,5000,0.1769080956776937,29.520028773113214,4,132.16,24.41527533531189,2,0.046843093,155.0,474.325927734375,0.0009500980377197266,9,94.36176300048828,0.13133907318115234,116.11111111111111,49.0,24.268046379089355
20.63351607322693,0.02032921,67.46138572692871,63.71620122769523,6000,0.2062244987487793,41.8931975385026,5,123.28,28.13499426841736,99,0.016922858,165.0,590.6416575908661,0.000499725341796875,10,116.2304937839508,0.1524951457977295,110.6,24.0,27.964383602142334
26.46402931213379,0.02118315,61.07027578353882,64.33852912290129,7000,0.2645274829864502,36.62034953410467,6,116.88,26.618045806884766,99,0.01564422,166.0,704.8731195926666,0.0004839897155761719,10,114.15293192863464,0.14681434631347656,109.5,39.0,26.45408058166504
29.352208375930786,0.018835384,56.491995334625244,63.51189678564958,8000,0.29340960502624513,32.44133166194015,7,107.44,25.533090591430664,99,0.014298175,158.0,816.3377780914307,0.00048065185546875,10,111.37786841392517,0.14060306549072266,105.6,47.0,25.376039028167725
35.49891471862793,0.021968469,68.84581351280212,59.206776921947146,9000,0.3548788857460022,49.9608110885732,8,122.56,27.26122760772705,99,0.016986692,176.0,948.0219221115112,0.0004742145538330078,11,131.6065309047699,0.14926719665527344,101.9090909090909,25.0,27.0946261882782
38.40006232261658,0.018301096,63.41317558288574,55.90545030601689,10000,0.3838895654678345,48.81790142970097,9,111.68,26.145227909088135,99,0.015980955,200.0,1076.0581822395325,0.00054931640625,12,127.95912313461304,0.14468955993652344,92.25,30.0,25.98343849182129
44.27857542037964,0.02140286,74.61610770225525,66.01702417278442,11000,0.44266868829727174,43.17186583876124,10,142.44,27.062621593475342,99,0.016330788,174.0,1222.0935072898865,0.001016855239868164,10,145.95842385292053,0.147857666015625,116.7,43.0,26.89728093147278
47.15540552139282,0.020811366,44.00545406341553,60.52073715779605,12000,0.47144169569015504,50.24090724032139,11,82.4,26.429497480392456,99,0.016727628,200.0,1339.7703568935394,0.0004868507385253906,11,117.59095001220703,0.14410781860351562,104.81818181818181,30.0,26.268396854400635
53.02724766731262,0.018111842,58.3084499835968,63.42415172464486,13000,0.5301569890975952,29.296586831916102,12,108.36,25.35802149772644,99,0.01493075,140.0,1476.542405128479,0.0009543895721435547,10,136.69477915763855,0.1385793685913086,104.9,33.0,25.202893018722534
56.26295566558838,0.019522611,59.62196135520935,65.22241433497183,14000,0.5625173783302307,30.923938947035836,13,106.8,24.180152893066406,99,0.01547774,136.0,1616.686529159546,0.00046324729919433594,10,140.0656440258026,0.13353323936462402,110.9,27.0,24.02979350090027
62.09857940673828,0.020560354,60.42552947998047,61.425980241977456,15000,0.6208698344230652,43.75778561185304,14,107.64,28.3300621509552,99,0.016093636,178.0,1767.61967086792,0.0010411739349365234,11,150.8553192615509,0.15433073043823242,103.72727272727273,37.0,28.15767741203308
65.056889295578,0.01913825,68.38413071632385,57.603805139850714,16000,0.6504564785957336,32.703210851535665,15,127.32,25.596893072128296,99,0.0153467925,135.0,1926.7469563484192,0.0004944801330566406,12,159.03850746154785,0.14208984375,91.0,30.0,25.438292980194092
70.97743344306946,0.018154642,45.289740800857544,73.56635730826555,17000,0.7096606707572937,45.760244754590204,16,81.48,29.48102855682373,99,0.015406087,200.0,2072.576936483383,0.0005774497985839844,8,145.74888825416565,0.1593332290649414,142.0,91.0,29.302653312683105
73.81920146942139,0.019749379,63.6203076839447,61.7661147108029,18000,0.738074779510498,41.238816665855,17,116.76,26.213319778442383,99,0.016160721,200.0,2236.308341026306,0.0009388923645019531,10,163.65387201309204,0.14342308044433594,103.6,31.0,26.05283498764038
80.03356266021729,0.021352539,60.361979246139526,57.51887006947589,19000,0.8002206134796143,57.1247728172418,18,108.88,26.914910078048706,99,0.017532652,200.0,2403.6965715885162,0.00052642822265625,11,167.31109046936035,0.1491222381591797,99.81818181818181,25.0,26.7479350566864
83.00421690940857,0.019636137,65.75083875656128,52.42528448650101,20000,0.8299232602119446,31.172928628698664,19,126.56,23.971391677856445,99,0.016356656,128.0,2576.5012822151184,0.0011119842529296875,13,172.7276644706726,0.13393807411193848,78.6923076923077,35.0,23.8211932182312
73.7661406993866,0.020522067,61.24422788619995,68.98920464413267,21000,0.8886322257030441,43.354980348140565,20,119.12,26.1537504196167,82,0.016818685,200.0,2737.7432124614716,0.0006439685821533203,9,161.16486525535583,0.141526460647583,124.88888888888889,61.0,25.994455575942993
91.82368302345276,0.01891888,63.40459728240967,64.68005403514188,22000,0.9181163024902343,53.27589499627689,21,119.12,26.63138175010681,99,0.015487522,200.0,2919.6823406219482,0.0009129047393798828,9,181.86068201065063,0.14543724060058594,118.11111111111111,22.0,26.46829652786255
95.22535276412964,0.020026553,75.46764135360718,63.31040929828896,23000,0.9521284866333007,28.692159207699934,22,141.8,26.751470804214478,99,0.017548228,151.0,3117.2054715156555,0.0012369155883789062,10,197.44581580162048,0.14506793022155762,104.4,32.0,26.588783740997314
100.97942209243774,0.019726522,69.81042146682739,62.30311762857982,24000,1.0096729135513305,25.16366428006859,23,127.0,23.31122350692749,99,0.017219432,135.0,3311.3851997852325,0.0004858970642089844,10,194.10165572166443,0.12628722190856934,100.7,34.0,23.169376611709595
104.01791834831238,0.018584369,69.4956750869751,54.62361518211847,25000,1.0400576162338258,33.95953474357386,24,125.64,23.93253231048584,99,0.01613123,146.0,3508.9118151664734,0.0004918575286865234,12,197.44671535491943,0.13330602645874023,84.5,28.0,23.783061981201172
109.90757346153259,0.018125255,72.76161646842957,67.35781152664079,26000,1.0989578485488891,31.611452839394836,25,133.24,25.568776607513428,99,0.01714347,175.0,3717.2307283878326,0.0004706382751464844,9,208.23854637145996,0.14075064659118652,116.22222222222223,62.0,25.411078453063965
112.75449824333191,0.018091043,58.37640404701233,58.83938561963084,27000,1.1274264144897461,47.15632522010661,26,103.44,28.69133687019348,99,0.016763994,200.0,3917.136243581772,0.0005021095275878906,11,199.82283926010132,0.15729165077209473,98.9090909090909,26.0,28.516089916229248
116.21330571174622,0.01969076,68.21361637115479,52.22806114033307,28000,1.1620136904716492,48.55572225047534,27,123.8,31.355260372161865,99,0.016836742,200.0,4132.998232126236,0.0005879402160644531,14,215.782879114151,0.17068004608154297,83.64285714285714,31.0,31.1649010181427
122.11724996566772,0.018212697,74.85613131523132,64.11210070247654,29000,1.2210528922080994,42.825693222643814,28,133.2,26.862731218338013,99,0.016769974,169.0,4356.912092924118,0.0004780292510986328,10,223.8366916179657,0.14566445350646973,111.6,29.0,26.70002579689026
92.5347785949707,0.018020494,75.73094511032104,65.96760529494973,30000,1.2503360445434983,34.40535416271323,29,141.36,20.96836543083191,73,0.016960677,200.0,4546.224534988403,0.00101470947265625,9,189.23521375656128,0.11567282676696777,112.22222222222223,72.0,20.83809471130371
