Time-ModelFit,Pre-Loss,Time-AgentEval,AverageDiscountedReturn,n_timesteps,AvgModelEpochTime,StdReturn,Itr,Eval-AverageReturn,Time-EnvSampling,Epochs,Post-Loss,MaxReturn,Time,Time-EnvSampleProc,NumTrajs,ItrTime,EnvExecTime,AverageReturn,MinReturn,PolicyExecTime
8.584969997406006,0.049599506,84.71764707565308,29.097092896450306,1000,0.0857222318649292,23.322795847034484,0,145.56,0.11025238037109375,99,0.015034487,103.0,93.41505742073059,0.0018780231475830078,28,93.41504788398743,0.08788681030273438,36.607142857142854,14.0,0.011980056762695312
3.452789306640625,0.058802973,78.05532550811768,69.36170920092256,2000,0.05940902644190295,46.53314231097373,1,135.68,30.20406198501587,57,0.018900083,200.0,205.21121191978455,0.0011219978332519531,9,111.71342277526855,0.16263937950134277,129.0,40.0,30.022177934646606
2.27553391456604,0.028726345,57.304767370224,75.82396857338267,3000,0.08739662170410156,33.55531528198579,2,99.24,26.379482984542847,25,0.014006794,200.0,291.2509710788727,0.00041556358337402344,7,85.96030068397522,0.1392230987548828,146.42857142857142,109.0,26.22408127784729
11.491501569747925,0.022593448,59.07753801345825,61.80972392971618,4000,0.1435342401266098,46.71359545143149,3,107.28,26.084924459457397,79,0.015529454,200.0,387.99099349975586,0.0004787445068359375,10,96.65461015701294,0.141310453414917,106.8,25.0,25.92720937728882
17.198856353759766,0.016162511,83.84968304634094,62.813916127032336,5000,0.17187947273254395,18.675117134840146,4,154.6,24.565675735473633,99,0.012917466,132.0,513.6846342086792,0.0004489421844482422,10,125.61476588249207,0.1300215721130371,100.2,69.0,24.42031478881836
16.645516872406006,0.028499572,71.28380393981934,63.15676630090512,6000,0.22790883665215478,44.69955257046764,5,132.24,24.326684951782227,72,0.025814198,172.0,626.0201051235199,0.00041484832763671875,10,112.25653052330017,0.13454961776733398,109.5,30.0,24.175803899765015
25.63365411758423,0.017687384,67.27057266235352,60.69073470851403,7000,0.2562271213531494,63.71832304257563,6,121.72,23.84623885154724,99,0.014681846,200.0,742.851455450058,0.0004055500030517578,9,116.75096869468689,0.12827372550964355,112.55555555555556,24.0,23.702377796173096
0.947758674621582,0.043923404,76.40393042564392,58.32732873299046,8000,0.31544820467631024,49.34563542540708,7,141.84,24.59969449043274,2,0.046763822,200.0,844.8832547664642,0.0009198188781738281,11,101.9524199962616,0.1344006061553955,98.0909090909091,25.0,24.44857406616211
1.022691249847412,0.035119243,51.77068567276001,62.54350833163937,9000,0.34056297938028973,41.33049721452671,8,94.08,25.792322635650635,2,0.037425723,184.0,923.5519096851349,0.0004899501800537109,10,78.58629894256592,0.13954687118530273,106.3,23.0,25.636186838150024
36.89806246757507,0.022718133,64.05615901947021,52.339979108874985,10000,0.368868510723114,32.71212069305025,9,119.12,27.42986512184143,99,0.02037486,113.0,1052.0189990997314,0.0005462169647216797,13,128.38473343849182,0.14840936660766602,79.38461538461539,15.0,27.263633251190186
