Time-ModelFit,Pre-Loss,Time-AgentEval,AverageDiscountedReturn,n_timesteps,AvgModelEpochTime,StdReturn,Itr,Eval-AverageReturn,Time-EnvSampling,Epochs,Post-Loss,MaxReturn,Time,Time-EnvSampleProc,NumTrajs,ItrTime,EnvExecTime,AverageReturn,MinReturn,PolicyExecTime
44.030468225479126,0.020635208,68.38963770866394,60.3873824950572,11000,0.44019362449645993,48.010519680586675,10,128.48,25.632457971572876,99,0.0129642775,200.0,1156.4991133213043,0.0004911422729492188,10,138.05315566062927,0.1378941535949707,103.3,22.0,25.478081703186035
46.87148404121399,0.023419622,78.55155205726624,61.27559945910697,12000,0.46859949827194214,54.90255003185189,11,137.56,25.879058122634888,99,0.018075658,200.0,1307.8823461532593,0.00096893310546875,10,151.30316472053528,0.14161419868469238,107.9,38.0,25.719717502593994
49.8429594039917,0.01845412,50.44888472557068,67.24498884509771,13000,0.4983141207695007,60.823001405718216,12,84.8,29.940951347351074,99,0.014154605,200.0,1438.1940858364105,0.0009992122650146484,8,130.23390078544617,0.16297483444213867,129.25,37.0,29.759427309036255
55.97109055519104,0.022184893,52.092594385147095,55.6779009866658,14000,0.5595989394187927,41.69998667732268,13,89.08,26.470911979675293,99,0.016095346,167.0,1572.8181972503662,0.0004730224609375,12,134.53516507148743,0.14364075660705566,89.66666666666667,18.0,26.31074833869934
58.85656380653381,0.01981419,61.23387575149536,61.04668476904211,15000,0.5884531545639038,46.58712268427832,14,113.72,25.47701382637024,99,0.017060895,190.0,1718.4639866352081,0.0004603862762451172,10,145.56801342964172,0.13915657997131348,104.2,37.0,25.320807695388794
61.79113745689392,0.020946044,77.45327186584473,52.84700984817814,16000,0.6177932095527648,44.12387864486379,15,141.68,27.649490356445312,99,0.01807613,176.0,1885.447075843811,0.0011184215545654297,12,166.89513230323792,0.1511821746826172,83.5,33.0,27.480108737945557
67.58534717559814,0.022531163,58.817097663879395,69.36215020507825,17000,0.6757376861572265,15.394403344104884,16,111.48,26.06865167617798,99,0.017409798,139.0,2037.9969248771667,0.0009210109710693359,9,152.47211718559265,0.14162898063659668,118.88888888888889,96.0,25.910287380218506
70.9223997592926,0.0191354,77.68066072463989,54.27584509007534,18000,0.709103786945343,47.03291054736261,17,136.2,27.329068183898926,99,0.015433234,167.0,2214.0180385112762,0.0012331008911132812,13,175.9334738254547,0.15131711959838867,88.46153846153847,22.0,27.159604787826538
76.79681396484375,0.019625021,59.94805979728699,62.84589180627926,19000,0.7678539776802062,43.32330886381015,18,105.68,31.09807014465332,99,0.01579399,200.0,2381.941826105118,0.0006322860717773438,11,167.8436884880066,0.16757798194885254,108.0,27.0,30.91125178337097
79.6897644996643,0.02026645,71.38342452049255,46.76623344422023,20000,0.7967817544937134,30.40979374404824,19,130.72,24.213302850723267,99,0.0170384,108.0,2557.3136143684387,0.0005743503570556641,15,175.2871654033661,0.13496088981628418,67.33333333333333,21.0,24.062260389328003
82.58981132507324,0.020590385,76.15823078155518,77.53745775987366,21000,0.8257827043533326,37.67422114358185,20,132.32,27.733590126037598,99,0.016696906,200.0,2743.8730647563934,0.0006182193756103516,7,186.4823613166809,0.1505751609802246,155.71428571428572,103.0,27.565133810043335
88.9035861492157,0.019180654,69.18466234207153,68.39211627610696,22000,0.8889133882522583,46.274009450417026,21,113.28,27.29304599761963,99,0.015896063,200.0,2929.3374865055084,0.000965118408203125,9,185.38236355781555,0.1487736701965332,124.77777777777777,44.0,27.126826763153076
91.7658805847168,0.019157777,62.92708230018616,66.31613358434159,23000,0.9175423455238342,34.97441745823953,22,116.8,26.030757904052734,99,0.015841845,175.0,3110.1386997699738,0.0005047321319580078,9,180.72432684898376,0.1407911777496338,114.11111111111111,62.0,25.873876810073853
97.72446775436401,0.021559356,64.28006935119629,58.2049146376996,24000,0.9771211671829224,51.22736627580571,23,115.36,28.73026943206787,99,0.018489381,183.0,3300.9604830741882,0.0010330677032470703,12,190.73594975471497,0.1578507423400879,99.91666666666667,23.0,28.553858995437622
100.51912569999695,0.018437887,51.25604820251465,61.75299402886363,25000,1.0050745010375977,53.80854950656075,24,91.0,30.33541512489319,99,0.015687194,200.0,3483.1511430740356,0.001087188720703125,10,182.11177706718445,0.16393041610717773,108.8,32.0,30.15206003189087
106.82668399810791,0.02123369,62.37649607658386,66.47746148438131,26000,1.068144233226776,51.01294921541315,25,113.36,25.944901943206787,99,0.017258814,200.0,3678.3780841827393,0.0009195804595947266,9,195.14911246299744,0.13964271545410156,121.11111111111111,48.0,25.788777828216553
109.79198431968689,0.021628845,67.95470666885376,62.43967339331057,27000,1.097800555229187,26.637567456507735,26,119.24,29.438905239105225,99,0.019308768,161.0,3885.642314195633,0.0005919933319091797,10,207.1862931251526,0.16024255752563477,100.8,57.0,29.260009765625
115.59806776046753,0.021494929,66.51096105575562,66.3479324689525,28000,1.1558545327186585,50.05330491918924,27,124.24,26.65653920173645,99,0.019534204,200.0,4094.4919724464417,0.0010139942169189453,9,208.76669311523438,0.14238858222961426,121.66666666666667,17.0,26.496928691864014
118.4922845363617,0.021056153,56.606911182403564,66.57818450064218,29000,1.184803512096405,42.3923473177779,28,104.84,26.284887313842773,99,0.01852912,200.0,4295.953752994537,0.0004291534423828125,9,201.38461709022522,0.14191699028015137,117.66666666666667,53.0,26.126180171966553
124.28393483161926,0.018915419,70.31352424621582,62.15397666395658,30000,1.2427203226089478,59.37597302646506,29,127.88,26.57430148124695,99,0.017114516,200.0,4517.2058198452,0.0011205673217773438,9,221.17299604415894,0.14436054229736328,113.22222222222223,29.0,26.412667512893677
